,created_at,id,health,politics,emotions,full_text,full_text_tokenize,clean_full_text,clean_full_text_tokenized,porter_lamtizer_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,Sat Oct 24 06:33:39 +0000 2020,1.31989E+18,0,1,0,"hispanic brothers, called you rapist, black brothers stand behind the force that murders you, white brothers his ignorance has cost you many family members due Covid and still mocks it. denies the same medical system that gave him the best possible..","['hispanic', 'brothers', ',', 'called', 'you', 'rapist', ',', 'black', 'brothers', 'stand', 'behind', 'the', 'force', 'that', 'murders', 'you', ',', 'white', 'brothers', 'his', 'ignorance', 'has', 'cost', 'you', 'many', 'family', 'members', 'due', 'Covid', 'and', 'still', 'mocks', 'it', '.', 'denies', 'the', 'same', 'medical', 'system', 'that', 'gave', 'him', 'the', 'best', 'possible', '.', '.']",hispanic brothers called you rapist black brothers stand behind the force that murders you white brothers his ignorance has cost you many family members due Covid and still mocks it denies the same medical system that gave him the best possible,"['brothers', 'called', 'rapist', 'black', 'brothers', 'white', 'brothers', 'family', 'Covid', 'gave', 'possible']","brother,call,rapist,black,brother,white,brother,famili,covid,gave,possibl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,Sat Oct 24 06:33:39 +0000 2020,1.31989E+18,0,1,0,U.S. sets single-day record for COVID-19 cases during new surge https://t.co/sgpebpmEDQ,"['U', '.', 'S', '.', 'sets', 'single-day', 'record', 'for', 'COVID', '-', '19', 'cases', 'during', 'new', 'surge', 'https://t.co/sgpebpmEDQ']",US sets singleday record for COVID19 cases during new surge ,"['COVID', 'cases']","covid,case",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,Sat Oct 24 06:33:38 +0000 2020,1.31989E+18,0,1,0,"@amandamilling @Keir_Starmer @AngelaRayner Lol, you seriously think people are reacting under the breath comment and not for ten years and change ceaseless social murder and the recent total refusal address Covid effective manner. Infinite money for Servo, not penny for the poor bad look","['@amandamilling', '@Keir_Starmer', '@AngelaRayner', 'Lol', ',', 'you', 'seriously', 'think', 'people', 'are', 'reacting', 'under', 'the', 'breath', 'comment', 'and', 'not', 'for', 'ten', 'years', 'and', 'change', 'ceaseless', 'social', 'murder', 'and', 'the', 'recent', 'total', 'refusal', 'address', 'Covid', 'effective', 'manner', '.', 'Infinite', 'money', 'for', 'Servo', ',', 'not', 'penny', 'for', 'the', 'poor', 'bad', 'look']", Starmer  Lol you seriously think people are reacting under the breath comment and not for ten years and change ceaseless social murder and the recent total refusal address Covid effective manner Infinite money for Servo not penny for the poor bad look,"['Lol', 'people', 'breath', 'change', 'ceaseless', 'Covid', 'effective', 'penny', 'poor', 'bad', 'look']","lol,peopl,breath,chang,ceaseless,covid,effect,penni,poor,bad,look",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Sat Oct 24 06:33:38 +0000 2020,1.31989E+18,0,0,1,sometimes wonder will ever get rid covid and able tell our future generations bout its existence year 2020. just like tell kids these days bout SARS 2002,"['sometimes', 'wonder', 'will', 'ever', 'get', 'rid', 'covid', 'and', 'able', 'tell', 'our', 'future', 'generations', 'bout', 'its', 'existence', 'year', '2020', '.', 'just', 'like', 'tell', 'kids', 'these', 'days', 'bout', 'SARS', '2002']",sometimes wonder will ever get rid covid and able tell our future generations bout its existence year 2020 just like tell kids these days bout SARS 2002,"['ever', 'get', 'rid', 'future', 'generations', 'bout', 'existence', '2020', 'like', 'kids', 'bout', '2002']","ever,get,rid,futur,gener,bout,exist,2020,like,kid,bout,2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,Sat Oct 24 06:33:38 +0000 2020,1.31989E+18,1,0,0,Huge COVID study finds remdesivir doesn’t work—FDA grants approval anyway Trump fucking moron. Big pharma corps. are murderers. https://t.co/1B8sxcFdDQ,"['Huge', 'COVID', 'study', 'finds', 'remdesivir', 'doesn', '’', 't', 'work', '—', 'FDA', 'grants', 'approval', 'anyway', 'Trump', 'fucking', 'moron', '.', 'Big', 'pharma', 'corps', '.', 'are', 'murderers', '.', 'https://t.co/1B8sxcFdDQ']",Huge COVID study finds remdesivir doesnt workFDA grants approval anyway Trump fucking moron Big pharma corps are murderers ,"['Huge', 'COVID', 'finds', 'work', '—', 'FDA', 'grants', 'Trump', 'fucking', 'Big', 'pharma']","huge,covid,find,work,—,fda,grant,trump,fuck,big,pharma",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,Sat Oct 24 06:33:37 +0000 2020,1.31989E+18,0,1,0,@enomyy @realDonaldTrump That’s extreme. What trump’s fault are failures what did have control over. Like COVID-19 response. lies about everything. Can’t trusted.,"['@enomyy', '@realDonaldTrump', 'That', '’', 's', 'extreme', '.', 'What', 'trump', '’', 's', 'fault', 'are', 'failures', 'what', 'did', 'have', 'control', 'over', '.', 'Like', 'COVID', '-', '19', 'response', '.', 'lies', 'about', 'everything', '.', 'Can', '’', 't', 'trusted', '.']",  Thats extreme What trumps fault are failures what did have control over Like COVID19 response lies about everything Cant trusted,"['That', 'extreme', 'What', 'fault', 'failures', 'Like', 'COVID', 'lies', 'everything', 'Can']","that,extrem,what,fault,failur,like,covid,lie,everyth,can",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,Sat Oct 24 06:33:36 +0000 2020,1.31989E+18,0,0,1,@Danieal_96 Never see her doesn't mean you don't have it? you have covid bro?,"['@Danieal_96', 'Never', 'see', 'her', ""doesn't"", 'mean', 'you', ""don't"", 'have', 'it', '?', 'you', 'have', 'covid', 'bro', '?']",96 Never see her doesnt mean you dont have it you have covid bro,"['Never', 'bro']","never,bro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,Sat Oct 24 06:33:35 +0000 2020,1.31989E+18,1,0,0,@colleenabbeyy Instructions our specific diocese during COVID times are bow prior reception. Receive the hand. Move off the designated spot (marked with tape the floor). Remove mask. Consume the Eucharist. Replace mask. Return pew. Does everyone follow this? Naw.,"['@colleenabbeyy', 'Instructions', 'our', 'specific', 'diocese', 'during', 'COVID', 'times', 'are', 'bow', 'prior', 'reception', '.', 'Receive', 'the', 'hand', '.', 'Move', 'off', 'the', 'designated', 'spot', '(', 'marked', 'with', 'tape', 'the', 'floor', ')', '.', 'Remove', 'mask', '.', 'Consume', 'the', 'Eucharist', '.', 'Replace', 'mask', '.', 'Return', 'pew', '.', 'Does', 'everyone', 'follow', 'this', '?', 'Naw', '.']", Instructions our specific diocese during COVID times are bow prior reception Receive the hand Move off the designated spot marked with tape the floor Remove mask Consume the Eucharist Replace mask Return pew Does everyone follow this Naw,"['COVID', 'bow', 'prior', 'Receive', 'hand', 'Move', 'floor', 'Remove', 'Consume', 'Eucharist', 'Replace', 'Return', 'pew', 'Does', 'everyone', 'follow', 'Naw']","covid,bow,prior,receiv,hand,move,floor,remov,consum,eucharist,replac,return,pew,doe,everyon,follow,naw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Sat Oct 24 06:33:35 +0000 2020,1.31989E+18,0,0,1,"@chelseagsummers Not really sure what they're literally running club place not zoned for it, against covid restrictions, but saying it's family gathering"" and dozens 311 complaints this month from different neighbors are going ignored","['@chelseagsummers', 'Not', 'really', 'sure', 'what', ""they're"", 'literally', 'running', 'club', 'place', 'not', 'zoned', 'for', 'it', ',', 'against', 'covid', 'restrictions', ',', 'but', 'saying', ""it's"", 'family', 'gathering', '""', 'and', 'dozens', '311', 'complaints', 'this', 'month', 'from', 'different', 'neighbors', 'are', 'going', 'ignored']", Not really sure what theyre literally running club place not zoned for it against covid restrictions but saying its family gathering and dozens 311 complaints this month from different neighbors are going ignored,"['Not', 'literally', 'running', 'club', 'place', 'zoned', 'family', 'gathering', 'going']","not,liter,run,club,place,zone,famili,gather,go",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,Sat Oct 24 06:33:35 +0000 2020,1.31989E+18,0,0,1,"Wishing speedy recovery Congress MLA, @RajendraPareek_ ji, who has tested positive for #COVID__19. May gets well soon. #Rajasthan","['Wishing', 'speedy', 'recovery', 'Congress', 'MLA', ',', '@RajendraPareek_', 'ji', ',', 'who', 'has', 'tested', 'positive', 'for', '#COVID__19', '.', 'May', 'gets', 'well', 'soon', '.', '#Rajasthan']",Wishing speedy recovery Congress MLA  ji who has tested positive for COVID19 May gets well soon Rajasthan,"['Wishing', 'Congress', 'MLA', 'ji', 'positive', 'May', 'gets']","wish,congress,mla,ji,posit,may,get",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,Sat Oct 24 06:33:35 +0000 2020,1.31989E+18,1,0,0,Neandertal genes people today may raise risk severe COVID-19 Science News https://t.co/GHGVWDGqnb,"['Neandertal', 'genes', 'people', 'today', 'may', 'raise', 'risk', 'severe', 'COVID', '-', '19', 'Science', 'News', 'https://t.co/GHGVWDGqnb']",Neandertal genes people today may raise risk severe COVID19 Science News ,"['Neandertal', 'genes', 'people', 'raise', 'risk', 'COVID', 'News']","neandert,gene,peopl,rais,risk,covid,new",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,Sat Oct 24 06:33:34 +0000 2020,1.31989E+18,0,1,0,@realDonaldTrump Now all and self isolate for days! There were people this event who had COVID-19. You now need especially protect Senior citizens they are highest risk.,"['@realDonaldTrump', 'Now', 'all', 'and', 'self', 'isolate', 'for', 'days', '!', 'There', 'were', 'people', 'this', 'event', 'who', 'had', 'COVID', '-', '19', '.', 'You', 'now', 'need', 'especially', 'protect', 'Senior', 'citizens', 'they', 'are', 'highest', 'risk', '.']", Now all and self isolate for days There were people this event who had COVID19 You now need especially protect Senior citizens they are highest risk,"['Now', 'people', 'event', 'COVID', 'You', 'especially', 'protect', 'citizens', 'highest', 'risk']","now,peopl,event,covid,you,especi,protect,citizen,highest,risk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,Sat Oct 24 06:33:33 +0000 2020,1.31989E+18,0,1,0,Financial institutions can support COVID-19 crowdfunding campaigns https://t.co/TES3tUVAZO https://t.co/PywuxDyWAS,"['Financial', 'institutions', 'can', 'support', 'COVID', '-', '19', 'crowdfunding', 'campaigns', 'https://t.co/TES3tUVAZO', 'https://t.co/PywuxDyWAS']",Financial institutions can support COVID19 crowdfunding campaigns  ,"['Financial', 'COVID', 'crowdfunding', 'campaigns']","financi,covid,crowdfund,campaign",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,Sat Oct 24 06:33:32 +0000 2020,1.31989E+18,1,0,0,Odds recovering from covid are better https://t.co/3Qs4dGDFF4 https://t.co/VqGNwuXr5B,"['Odds', 'recovering', 'from', 'covid', 'are', 'better', 'https://t.co/3Qs4dGDFF4', 'https://t.co/VqGNwuXr5B']",Odds recovering from covid are better  ,['Odds'],odd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,Sat Oct 24 06:33:32 +0000 2020,1.31989E+18,0,1,0,French Covid app relaunches bumpy start #GhNewsSummary https://t.co/bBEkmrwQ9k,"['French', 'Covid', 'app', 'relaunches', 'bumpy', 'start', '#GhNewsSummary', 'https://t.co/bBEkmrwQ9k']",French Covid app relaunches bumpy start GhNewsSummary ,"['French', 'Covid', 'bumpy']","french,covid,bumpi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,Sat Oct 24 06:33:32 +0000 2020,1.31989E+18,1,0,0,@bhavikajTOI @debroysumitra Hiding your Covid report absolutely wrong. Doctors are already doing whatever possible and such situations are the last thing.,"['@bhavikajTOI', '@debroysumitra', 'Hiding', 'your', 'Covid', 'report', 'absolutely', 'wrong', '.', 'Doctors', 'are', 'already', 'doing', 'whatever', 'possible', 'and', 'such', 'situations', 'are', 'the', 'last', 'thing', '.']",  Hiding your Covid report absolutely wrong Doctors are already doing whatever possible and such situations are the last thing,"['Hiding', 'Covid', 'wrong', 'Doctors', 'possible', 'last']","hide,covid,wrong,doctor,possibl,last",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,Sat Oct 24 06:33:31 +0000 2020,1.31989E+18,0,1,0,Studio Movie Grill Goes Bankrupt With Covid-19 Slamming Theaters Bloomberg https://t.co/kO3gt3Zr5s,"['Studio', 'Movie', 'Grill', 'Goes', 'Bankrupt', 'With', 'Covid', '-', '19', 'Slamming', 'Theaters', 'Bloomberg', 'https://t.co/kO3gt3Zr5s']",Studio Movie Grill Goes Bankrupt With Covid19 Slamming Theaters Bloomberg ,"['Movie', 'Grill', 'Goes', 'Bankrupt', 'With', 'Covid', 'Bloomberg']","movi,grill,goe,bankrupt,with,covid,bloomberg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,Sat Oct 24 06:33:31 +0000 2020,1.31989E+18,0,0,1,@davidjthunder @LarryBrindisi @NewstalkFM @ciarakellydoc @NTBreakfast Its does make difference because either covid will weaken over time flare out. Vaccines and cures are minor piece this puzzle. most pandimics flare out years.,"['@davidjthunder', '@LarryBrindisi', '@NewstalkFM', '@ciarakellydoc', '@NTBreakfast', 'Its', 'does', 'make', 'difference', 'because', 'either', 'covid', 'will', 'weaken', 'over', 'time', 'flare', 'out', '.', 'Vaccines', 'and', 'cures', 'are', 'minor', 'piece', 'this', 'puzzle', '.', 'most', 'pandimics', 'flare', 'out', 'years', '.']",     Its does make difference because either covid will weaken over time flare out Vaccines and cures are minor piece this puzzle most pandimics flare out years,"['either', 'flare', 'Vaccines', 'cures', 'piece', 'puzzle', 'pandimics', 'flare']","either,flare,vaccin,cure,piec,puzzl,pandim,flare",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,Sat Oct 24 06:33:31 +0000 2020,1.31989E+18,0,0,1,@yssanflower After covid!,"['@yssanflower', 'After', 'covid', '!']", After covid,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,Sat Oct 24 06:33:30 +0000 2020,1.31989E+18,0,0,1,@TeaPainUSA @UROCKlive1 The Colonel Covid,"['@TeaPainUSA', '@UROCKlive1', 'The', 'Colonel', 'Covid']",  The Colonel Covid,"['Colonel', 'Covid']","colonel,covid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Sat Oct 24 06:33:29 +0000 2020,1.31989E+18,0,1,0,Covid Positive Cases 23rd October 2020 866 #COVID19SL #LKA #COVID19LK #SriLanka https://t.co/N3jnkxCB1w,"['Covid', 'Positive', 'Cases', '23', 'rd', 'October', '2020', '866', '#COVID19SL', '#LKA', '#COVID19LK', '#SriLanka', 'https://t.co/N3jnkxCB1w']",Covid Positive Cases 23rd October 2020 866 COVID19SL LKA COVID19LK SriLanka ,"['Covid', 'Positive', 'Cases', '23', 'rd', 'October', '2020', '866']","covid,posit,case,23,rd,octob,2020,866",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Sat Oct 24 06:33:29 +0000 2020,1.31989E+18,0,1,0,'Please stay home:' COVID-19 tightens grip U.S. Midwest Reuters https://t.co/kzvBiRPaC6 via @GoogleNews,"[""'"", 'Please', 'stay', 'home', ':', ""'"", 'COVID', '-', '19', 'tightens', 'grip', 'U', '.', 'S', '.', 'Midwest', 'Reuters', 'https://t.co/kzvBiRPaC6', 'via', '@GoogleNews']",Please stay home COVID19 tightens grip US Midwest Reuters  via ,"['Please', 'home', 'COVID', 'grip', 'Midwest', 'Reuters']","pleas,home,covid,grip,midwest,reuter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,Sat Oct 24 06:33:28 +0000 2020,1.31989E+18,0,1,0,India's active Covid-19 cases fall below 10% since last days: MoHFW https://t.co/ckWA5Kx7Xt via NaMo App https://t.co/3ak84ol6Zm,"[""India's"", 'active', 'Covid', '-', '19', 'cases', 'fall', 'below', '10', '%', 'since', 'last', 'days', ':', 'MoHFW', 'https://t.co/ckWA5Kx7Xt', 'via', 'NaMo', 'App', 'https://t.co/3ak84ol6Zm']",Indias active Covid19 cases fall below 10 since last days MoHFW  via NaMo App ,"['Covid', 'cases', 'fall', 'last', 'MoHFW', 'NaMo']","covid,case,fall,last,mohfw,namo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,Sat Oct 24 06:33:28 +0000 2020,1.31989E+18,0,1,0,There’s COVID-19 spike and our Minister Government and Consumer Services thinks fake priests and religious freedoms are the most pressing issues Ontario politics. Good hear that @OntarioPCParty Ministers have the solutions the REAL problems Ontario facing https://t.co/7cS86kGu6J,"['There', '’', 's', 'COVID', '-', '19', 'spike', 'and', 'our', 'Minister', 'Government', 'and', 'Consumer', 'Services', 'thinks', 'fake', 'priests', 'and', 'religious', 'freedoms', 'are', 'the', 'most', 'pressing', 'issues', 'Ontario', 'politics', '.', 'Good', 'hear', 'that', '@OntarioPCParty', 'Ministers', 'have', 'the', 'solutions', 'the', 'REAL', 'problems', 'Ontario', 'facing', 'https://t.co/7cS86kGu6J']",Theres COVID19 spike and our Minister Government and Consumer Services thinks fake priests and religious freedoms are the most pressing issues Ontario politics Good hear that  Ministers have the solutions the REAL problems Ontario facing ,"['COVID', 'Minister', 'Government', 'Consumer', 'fake', 'priests', 'freedoms', 'pressing', 'Ontario', 'politics', 'Good', 'Ministers', 'REAL', 'problems', 'Ontario', 'facing']","covid,minist,govern,consum,fake,priest,freedom,press,ontario,polit,good,minist,real,problem,ontario,face",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,Sat Oct 24 06:33:28 +0000 2020,1.31989E+18,1,0,0,"@AyoCaesar Ash, people who’ve been contact with covid +ive people but are asymptomatic are refused test. That’s one the biggest holes the testing criteria.","['@AyoCaesar', 'Ash', ',', 'people', 'who', '’', 've', 'been', 'contact', 'with', 'covid', '+', 'ive', 'people', 'but', 'are', 'asymptomatic', 'are', 'refused', 'test', '.', 'That', '’', 's', 'one', 'the', 'biggest', 'holes', 'the', 'testing', 'criteria', '.']", Ash people whove been contact with covid ive people but are asymptomatic are refused test Thats one the biggest holes the testing criteria,"['people', 'people', 'That', 'biggest', 'holes', 'criteria']","peopl,peopl,that,biggest,hole,criteria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,Sat Oct 24 06:33:27 +0000 2020,1.31989E+18,0,1,0,Virtual MUN @JSIAJindal. Model #UNCTAD debate post COVID-19 economic recovery. @HebatallahADAM https://t.co/dpvIWW4I2v,"['Virtual', 'MUN', '@JSIAJindal', '.', 'Model', '#UNCTAD', 'debate', 'post', 'COVID', '-', '19', 'economic', 'recovery', '.', '@HebatallahADAM', 'https://t.co/dpvIWW4I2v']",Virtual MUN  Model UNCTAD debate post COVID19 economic recovery  ,"['Virtual', 'MUN', 'Model', 'post', 'COVID', 'economic']","virtual,mun,model,post,covid,econom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
